event_id,account_id,week_start,tier,feature,usage_count
79462,436,2024-07-08,Business,reports,11.0
79463,436,2024-07-08,Business,automation,13.0
79464,436,2024-07-08,Business,integrations,8.0
79465,436,2024-07-15,Business,dashboard,10.0
79466,436,2024-07-15,Business,reports,7.0
79467,436,2024-07-15,Business,automation,7.0
79468,436,2024-07-15,Business,integrations,6.0
79469,436,2024-07-22,Business,dashboard,6.0
79470,436,2024-07-22,Business,reports,13.0
79471,436,2024-07-22,Business,automation,10.0
79472,436,2024-07-22,Business,integrations,9.0
79473,436,2024-07-29,Business,dashboard,8.0
79474,436,2024-07-29,Business,reports,9.0
79475,436,2024-07-29,Business,automation,12.0
79476,436,2024-07-29,Business,integrations,5.0
79477,436,2024-08-05,Business,dashboard,5.0
79478,436,2024-08-05,Business,reports,17.0
79479,436,2024-08-05,Business,automation,8.0
79480,436,2024-08-05,Business,integrations,5.0
79481,436,2024-08-12,Business,dashboard,8.0
79482,436,2024-08-12,Business,reports,12.0
79483,436,2024-08-12,Business,automation,10.0
79484,436,2024-08-12,Business,integrations,14.0
79485,436,2024-08-19,Business,dashboard,14.0
79486,436,2024-08-19,Business,reports,10.0
79487,436,2024-08-19,Business,automation,13.0
79488,436,2024-08-19,Business,integrations,7.0
79489,436,2024-08-26,Business,dashboard,14.0
79490,436,2024-08-26,Business,reports,11.0
79491,436,2024-08-26,Business,automation,6.0
79492,436,2024-08-26,Business,integrations,10.0
79493,436,2024-09-02,Business,dashboard,9.0
79494,436,2024-09-02,Business,reports,10.0
79495,436,2024-09-02,Business,automation,12.0
79496,436,2024-09-02,Business,integrations,15.0
79497,436,2024-09-09,Business,dashboard,8.0
79498,436,2024-09-09,Business,reports,10.0
79499,436,2024-09-09,Business,automation,9.0
79500,436,2024-09-09,Business,integrations,11.0
79501,436,2024-09-16,Business,dashboard,12.0
79502,436,2024-09-16,Business,reports,9.0
79503,436,2024-09-16,Business,automation,17.0
79504,436,2024-09-16,Business,integrations,11.0
79505,436,2024-09-23,Business,dashboard,8.0
79506,436,2024-09-23,Business,reports,10.0
79507,436,2024-09-23,Business,automation,13.0
79508,436,2024-09-23,Business,integrations,12.0
79509,436,2024-09-30,Business,dashboard,8.0
79510,436,2024-09-30,Business,reports,10.0
79511,436,2024-09-30,Business,automation,11.0
79512,436,2024-09-30,Business,integrations,9.0
79513,436,2024-10-07,Business,dashboard,5.0
79514,436,2024-10-07,Business,reports,8.0
79515,436,2024-10-07,Business,automation,9.0
79516,436,2024-10-07,Business,integrations,12.0
79517,436,2024-10-14,Business,dashboard,9.0
79518,436,2024-10-14,Business,reports,10.0
79519,436,2024-10-14,Business,automation,11.0
79520,436,2024-10-14,Business,integrations,9.0
79521,436,2024-10-21,Business,dashboard,11.0
79522,436,2024-10-21,Business,reports,7.0
79523,436,2024-10-21,Business,automation,11.0
79524,436,2024-10-21,Business,integrations,12.0
79525,436,2024-10-28,Business,dashboard,15.0
79526,436,2024-10-28,Business,reports,7.0
79527,436,2024-10-28,Business,automation,12.0
79528,436,2024-10-28,Business,integrations,11.0
79529,436,2024-11-04,Business,dashboard,7.0
79530,436,2024-11-04,Business,reports,9.0
79531,436,2024-11-04,Business,automation,9.0
79532,436,2024-11-04,Business,integrations,5.0
79533,436,2024-11-11,Business,dashboard,10.0
79534,436,2024-11-11,Business,reports,11.0
79535,436,2024-11-11,Business,automation,15.0
79536,436,2024-11-11,Business,integrations,14.0
79537,436,2024-11-18,Business,dashboard,17.0
79538,436,2024-11-18,Business,reports,10.0
79539,436,2024-11-18,Business,automation,12.0
79540,436,2024-11-18,Business,integrations,8.0
79541,436,2024-11-25,Business,dashboard,13.0
79542,436,2024-11-25,Business,reports,9.0
79543,436,2024-11-25,Business,automation,6.0
79544,436,2024-11-25,Business,integrations,8.0
79545,436,2024-12-02,Business,dashboard,11.0
79546,436,2024-12-02,Business,reports,10.0
79547,436,2024-12-02,Business,automation,14.0
79548,436,2024-12-02,Business,integrations,11.0
79549,436,2024-12-09,Business,dashboard,10.0
79550,436,2024-12-09,Business,reports,8.0
79551,436,2024-12-09,Business,automation,15.0
79552,436,2024-12-09,Business,integrations,11.0
79553,436,2024-12-16,Business,dashboard,8.0
79554,436,2024-12-16,Business,reports,9.0
79555,436,2024-12-16,Business,automation,14.0
79556,436,2024-12-16,Business,integrations,12.0
79557,436,2024-12-23,Business,dashboard,9.0
79558,436,2024-12-23,Business,reports,7.0
79559,436,2024-12-23,Business,automation,9.0
79560,436,2024-12-23,Business,integrations,8.0
79561,437,2024-01-01,Business,dashboard,6.0
79562,437,2024-01-01,Business,reports,9.0
79563,437,2024-01-01,Business,automation,10.0
79564,437,2024-01-01,Business,integrations,6.0
79565,437,2024-01-08,Business,dashboard,12.0
79566,437,2024-01-08,Business,reports,11.0
79567,437,2024-01-08,Business,automation,10.0
79568,437,2024-01-08,Business,integrations,11.0
79569,437,2024-01-15,Business,dashboard,10.0
79570,437,2024-01-15,Business,reports,7.0
79571,437,2024-01-15,Business,automation,9.0
79572,437,2024-01-15,Business,integrations,16.0
79573,437,2024-01-22,Business,dashboard,13.0
79574,437,2024-01-22,Business,reports,4.0
79575,437,2024-01-22,Business,automation,9.0
79576,437,2024-01-22,Business,integrations,8.0
79577,437,2024-01-29,Business,dashboard,16.0
79578,437,2024-01-29,Business,reports,11.0
79579,437,2024-01-29,Business,automation,9.0
79580,437,2024-01-29,Business,integrations,11.0
79581,437,2024-02-05,Business,dashboard,4.0
79582,437,2024-02-05,Business,reports,11.0
79583,437,2024-02-05,Business,automation,9.0
79584,437,2024-02-05,Business,integrations,11.0
79585,437,2024-02-12,Business,dashboard,9.0
79586,437,2024-02-12,Business,reports,19.0
79587,437,2024-02-12,Business,automation,10.0
79588,437,2024-02-12,Business,integrations,12.0
79589,437,2024-02-19,Business,dashboard,6.0
79590,437,2024-02-19,Business,reports,13.0
79591,437,2024-02-19,Business,automation,12.0
79592,437,2024-02-19,Business,integrations,14.0
79593,437,2024-02-26,Business,dashboard,15.0
79594,437,2024-02-26,Business,reports,10.0
79595,437,2024-02-26,Business,automation,11.0
79596,437,2024-02-26,Business,integrations,9.0
79597,437,2024-03-04,Business,dashboard,8.0
79598,437,2024-03-04,Business,reports,9.0
79599,437,2024-03-04,Business,automation,12.0
79600,437,2024-03-04,Business,integrations,8.0
79601,437,2024-03-11,Business,dashboard,13.0
79602,437,2024-03-11,Business,reports,7.0
79603,437,2024-03-11,Business,automation,13.0
79604,437,2024-03-11,Business,integrations,9.0
79605,437,2024-03-18,Business,dashboard,9.0
79606,437,2024-03-18,Business,reports,10.0
79607,437,2024-03-18,Business,automation,9.0
79608,437,2024-03-18,Business,integrations,12.0
79609,437,2024-03-25,Business,dashboard,15.0
79610,437,2024-03-25,Business,reports,20.0
79611,437,2024-03-25,Business,automation,11.0
79612,437,2024-03-25,Business,integrations,11.0
79613,437,2024-04-01,Business,dashboard,7.0
79614,437,2024-04-01,Business,reports,11.0
79615,437,2024-04-01,Business,automation,12.0
79616,437,2024-04-01,Business,integrations,11.0
79617,437,2024-04-08,Business,dashboard,15.0
79618,437,2024-04-08,Business,reports,17.0
79619,437,2024-04-08,Business,automation,10.0
79620,437,2024-04-08,Business,integrations,8.0
79621,437,2024-04-15,Business,dashboard,7.0
79622,437,2024-04-15,Business,reports,11.0
79623,437,2024-04-15,Business,automation,12.0
79624,437,2024-04-15,Business,integrations,14.0
79625,437,2024-04-22,Business,dashboard,14.0
79626,437,2024-04-22,Business,reports,13.0
79627,437,2024-04-22,Business,automation,10.0
79628,437,2024-04-22,Business,integrations,9.0
79629,437,2024-04-29,Business,dashboard,13.0
79630,437,2024-04-29,Business,reports,10.0
79631,437,2024-04-29,Business,automation,14.0
79632,437,2024-04-29,Business,integrations,8.0
79633,437,2024-05-06,Business,dashboard,9.0
79634,437,2024-05-06,Business,reports,11.0
79635,437,2024-05-06,Business,automation,11.0
79636,437,2024-05-06,Business,integrations,9.0
79637,437,2024-05-13,Business,dashboard,6.0
79638,437,2024-05-13,Business,reports,8.0
79639,437,2024-05-13,Business,automation,14.0
79640,437,2024-05-13,Business,integrations,9.0
79641,437,2024-05-20,Business,dashboard,6.0
79642,437,2024-05-20,Business,reports,6.0
79643,437,2024-05-20,Business,automation,8.0
79644,437,2024-05-20,Business,integrations,13.0
79645,437,2024-05-27,Business,dashboard,6.0
79646,437,2024-05-27,Business,reports,17.0
79647,437,2024-05-27,Business,automation,15.0
79648,437,2024-05-27,Business,integrations,7.0
79649,437,2024-06-03,Business,dashboard,10.0
79650,437,2024-06-03,Business,reports,11.0
79651,437,2024-06-03,Business,automation,4.0
79652,437,2024-06-03,Business,integrations,14.0
79653,437,2024-06-10,Business,dashboard,10.0
79654,437,2024-06-10,Business,reports,18.0
79655,437,2024-06-10,Business,automation,12.0
79656,437,2024-06-10,Business,integrations,9.0
79657,437,2024-06-17,Business,dashboard,11.0
79658,437,2024-06-17,Business,reports,10.0
79659,437,2024-06-17,Business,automation,9.0
79660,437,2024-06-17,Business,integrations,14.0
79661,437,2024-06-24,Business,dashboard,11.0
79662,437,2024-06-24,Business,reports,5.0
79663,437,2024-06-24,Business,automation,10.0
79664,437,2024-06-24,Business,integrations,4.0
79665,437,2024-07-01,Business,dashboard,10.0
79666,437,2024-07-01,Business,reports,7.0
79667,437,2024-07-01,Business,automation,9.0
79668,437,2024-07-01,Business,integrations,9.0
79669,437,2024-07-08,Business,dashboard,9.0
79670,437,2024-07-08,Business,reports,8.0
79671,437,2024-07-08,Business,automation,9.0
79672,437,2024-07-08,Business,integrations,8.0
79673,437,2024-07-15,Business,dashboard,7.0
79674,437,2024-07-15,Business,reports,9.0
79675,437,2024-07-15,Business,automation,10.0
79676,437,2024-07-15,Business,integrations,11.0
79677,437,2024-07-22,Business,dashboard,11.0
79678,437,2024-07-22,Business,reports,9.0
79679,437,2024-07-22,Business,automation,12.0
79680,437,2024-07-22,Business,integrations,11.0
79681,437,2024-07-29,Business,dashboard,12.0
79682,437,2024-07-29,Business,reports,13.0
79683,437,2024-07-29,Business,automation,7.0
79684,437,2024-07-29,Business,integrations,8.0
79685,437,2024-08-05,Business,dashboard,10.0
79686,437,2024-08-05,Business,reports,6.0
79687,437,2024-08-05,Business,automation,14.0
79688,437,2024-08-05,Business,integrations,9.0
79689,437,2024-08-12,Business,dashboard,8.0
79690,437,2024-08-12,Business,reports,10.0
79691,437,2024-08-12,Business,automation,10.0
79692,437,2024-08-12,Business,integrations,6.0
79693,437,2024-08-19,Business,dashboard,13.0
79694,437,2024-08-19,Business,reports,15.0
79695,437,2024-08-19,Business,automation,10.0
79696,437,2024-08-19,Business,integrations,7.0
79697,437,2024-08-26,Business,dashboard,5.0
79698,437,2024-08-26,Business,reports,6.0
79699,437,2024-08-26,Business,automation,7.0
79700,437,2024-08-26,Business,integrations,11.0
79701,437,2024-09-02,Business,dashboard,7.0
79702,437,2024-09-02,Business,reports,17.0
79703,437,2024-09-02,Business,automation,9.0
79704,437,2024-09-02,Business,integrations,9.0
79705,437,2024-09-09,Business,dashboard,11.0
79706,437,2024-09-09,Business,reports,10.0
79707,437,2024-09-09,Business,automation,7.0
79708,437,2024-09-09,Business,integrations,8.0
79709,437,2024-09-16,Business,dashboard,10.0
79710,437,2024-09-16,Business,reports,12.0
79711,437,2024-09-16,Business,automation,7.0
79712,437,2024-09-16,Business,integrations,9.0
79713,437,2024-09-23,Business,dashboard,5.0
79714,437,2024-09-23,Business,reports,11.0
79715,437,2024-09-23,Business,automation,11.0
79716,437,2024-09-23,Business,integrations,7.0
79717,437,2024-09-30,Business,dashboard,12.0
79718,437,2024-09-30,Business,reports,5.0
79719,437,2024-09-30,Business,automation,21.0
79720,437,2024-09-30,Business,integrations,17.0
79721,437,2024-10-07,Business,dashboard,19.0
79722,437,2024-10-07,Business,reports,7.0
79723,437,2024-10-07,Business,automation,13.0
79724,437,2024-10-07,Business,integrations,9.0
79725,437,2024-10-14,Business,dashboard,9.0
79726,437,2024-10-14,Business,reports,5.0
79727,437,2024-10-14,Business,automation,7.0
79728,437,2024-10-14,Business,integrations,15.0
79729,437,2024-10-21,Business,dashboard,9.0
79730,437,2024-10-21,Business,reports,8.0
79731,437,2024-10-21,Business,automation,13.0
79732,437,2024-10-21,Business,integrations,9.0
79733,437,2024-10-28,Business,dashboard,7.0
79734,437,2024-10-28,Business,reports,14.0
79735,437,2024-10-28,Business,automation,21.0
79736,437,2024-10-28,Business,integrations,9.0
79737,437,2024-11-04,Business,dashboard,10.0
79738,437,2024-11-04,Business,reports,9.0
79739,437,2024-11-04,Business,automation,11.0
79740,437,2024-11-04,Business,integrations,10.0
79741,437,2024-11-11,Business,dashboard,12.0
79742,437,2024-11-11,Business,reports,11.0
79743,437,2024-11-11,Business,automation,11.0
79744,437,2024-11-11,Business,integrations,10.0
79745,437,2024-11-18,Business,dashboard,8.0
79746,437,2024-11-18,Business,reports,15.0
79747,437,2024-11-18,Business,automation,9.0
79748,437,2024-11-18,Business,integrations,5.0
79749,437,2024-11-25,Business,dashboard,13.0
79750,437,2024-11-25,Business,reports,15.0
79751,437,2024-11-25,Business,automation,10.0
79752,437,2024-11-25,Business,integrations,6.0
79753,437,2024-12-02,Business,dashboard,9.0
79754,437,2024-12-02,Business,reports,7.0
79755,437,2024-12-02,Business,automation,11.0
79756,437,2024-12-02,Business,integrations,7.0
79757,437,2024-12-09,Business,dashboard,12.0
79758,437,2024-12-09,Business,reports,12.0
79759,437,2024-12-09,Business,automation,14.0
79760,437,2024-12-09,Business,integrations,13.0
79761,437,2024-12-16,Business,dashboard,7.0
79762,437,2024-12-16,Business,reports,9.0
79763,437,2024-12-16,Business,automation,12.0
79764,437,2024-12-16,Business,integrations,11.0
79765,437,2024-12-23,Business,dashboard,5.0
79766,437,2024-12-23,Business,reports,8.0
79767,437,2024-12-23,Business,automation,7.0
79768,437,2024-12-23,Business,integrations,14.0
79769,438,2024-01-01,Enterprise,dashboard,5.0
79770,438,2024-01-01,Enterprise,reports,11.0
79771,438,2024-01-01,Enterprise,automation,7.0
79772,438,2024-01-01,Enterprise,integrations,8.0
79773,438,2024-01-01,Enterprise,api,7.0
79774,438,2024-01-08,Enterprise,dashboard,11.0
79775,438,2024-01-08,Enterprise,reports,14.0
79776,438,2024-01-08,Enterprise,automation,14.0
79777,438,2024-01-08,Enterprise,integrations,11.0
79778,438,2024-01-08,Enterprise,api,19.0
79779,438,2024-01-15,Enterprise,dashboard,6.0
79780,438,2024-01-15,Enterprise,reports,18.0
79781,438,2024-01-15,Enterprise,automation,11.0
79782,438,2024-01-15,Enterprise,integrations,11.0
79783,438,2024-01-15,Enterprise,api,11.0
79784,438,2024-01-22,Enterprise,dashboard,11.0
79785,438,2024-01-22,Enterprise,reports,15.0
79786,438,2024-01-22,Enterprise,automation,15.0
79787,438,2024-01-22,Enterprise,integrations,20.0
79788,438,2024-01-22,Enterprise,api,13.0
79789,438,2024-01-29,Enterprise,dashboard,13.0
79790,438,2024-01-29,Enterprise,reports,10.0
79791,438,2024-01-29,Enterprise,automation,18.0
79792,438,2024-01-29,Enterprise,integrations,12.0
79793,438,2024-01-29,Enterprise,api,13.0
79794,438,2024-02-05,Enterprise,dashboard,7.0
79795,438,2024-02-05,Enterprise,reports,11.0
79796,438,2024-02-05,Enterprise,automation,16.0
79797,438,2024-02-05,Enterprise,integrations,12.0
79798,438,2024-02-05,Enterprise,api,18.0
79799,438,2024-02-12,Enterprise,dashboard,11.0
79800,438,2024-02-12,Enterprise,reports,12.0
79801,438,2024-02-12,Enterprise,automation,13.0
79802,438,2024-02-12,Enterprise,integrations,10.0
79803,438,2024-02-12,Enterprise,api,6.0
79804,438,2024-02-19,Enterprise,dashboard,3.0
79805,438,2024-02-19,Enterprise,reports,6.0
79806,438,2024-02-19,Enterprise,automation,14.0
79807,438,2024-02-19,Enterprise,integrations,6.0
79808,438,2024-02-19,Enterprise,api,10.0
79809,438,2024-02-26,Enterprise,dashboard,12.0
79810,438,2024-02-26,Enterprise,reports,13.0
79811,438,2024-02-26,Enterprise,automation,13.0
79812,438,2024-02-26,Enterprise,integrations,9.0
79813,438,2024-02-26,Enterprise,api,9.0
79814,438,2024-03-04,Enterprise,dashboard,8.0
79815,438,2024-03-04,Enterprise,reports,7.0
79816,438,2024-03-04,Enterprise,automation,7.0
79817,438,2024-03-04,Enterprise,integrations,4.0
79818,438,2024-03-04,Enterprise,api,12.0
79819,438,2024-03-11,Enterprise,dashboard,10.0
79820,438,2024-03-11,Enterprise,reports,6.0
79821,438,2024-03-11,Enterprise,automation,10.0
79822,438,2024-03-11,Enterprise,integrations,6.0
79823,438,2024-03-11,Enterprise,api,11.0
79824,438,2024-03-18,Enterprise,dashboard,10.0
79825,438,2024-03-18,Enterprise,reports,13.0
79826,438,2024-03-18,Enterprise,automation,10.0
79827,438,2024-03-18,Enterprise,integrations,6.0
79828,438,2024-03-18,Enterprise,api,16.0
79829,438,2024-03-25,Enterprise,dashboard,9.0
79830,438,2024-03-25,Enterprise,reports,11.0
79831,438,2024-03-25,Enterprise,automation,5.0
79832,438,2024-03-25,Enterprise,integrations,10.0
79833,438,2024-03-25,Enterprise,api,13.0
79834,438,2024-04-01,Enterprise,dashboard,5.0
79835,438,2024-04-01,Enterprise,reports,7.0
79836,438,2024-04-01,Enterprise,automation,6.0
79837,438,2024-04-01,Enterprise,integrations,17.0
79838,438,2024-04-01,Enterprise,api,12.0
79839,438,2024-04-08,Enterprise,dashboard,10.0
79840,438,2024-04-08,Enterprise,reports,13.0
79841,438,2024-04-08,Enterprise,automation,14.0
79842,438,2024-04-08,Enterprise,integrations,5.0
79843,438,2024-04-08,Enterprise,api,11.0
79844,438,2024-04-15,Enterprise,dashboard,7.0
79845,438,2024-04-15,Enterprise,reports,6.0
79846,438,2024-04-15,Enterprise,automation,4.0
79847,438,2024-04-15,Enterprise,integrations,7.0
79848,438,2024-04-15,Enterprise,api,15.0
79849,438,2024-04-22,Enterprise,dashboard,13.0
79850,438,2024-04-22,Enterprise,reports,8.0
79851,438,2024-04-22,Enterprise,automation,7.0
79852,438,2024-04-22,Enterprise,integrations,11.0
79853,438,2024-04-22,Enterprise,api,8.0
79854,438,2024-04-29,Enterprise,dashboard,11.0
79855,438,2024-04-29,Enterprise,reports,11.0
79856,438,2024-04-29,Enterprise,automation,18.0
79857,438,2024-04-29,Enterprise,integrations,9.0
79858,438,2024-04-29,Enterprise,api,9.0
79859,438,2024-05-06,Enterprise,dashboard,8.0
79860,438,2024-05-06,Enterprise,reports,4.0
79861,438,2024-05-06,Enterprise,automation,11.0
79862,438,2024-05-06,Enterprise,integrations,8.0
79863,438,2024-05-06,Enterprise,api,11.0
79864,438,2024-05-13,Enterprise,dashboard,12.0
79865,438,2024-05-13,Enterprise,reports,7.0
79866,438,2024-05-13,Enterprise,automation,11.0
79867,438,2024-05-13,Enterprise,integrations,5.0
79868,438,2024-05-13,Enterprise,api,10.0
79869,438,2024-05-20,Enterprise,dashboard,9.0
79870,438,2024-05-20,Enterprise,reports,12.0
79871,438,2024-05-20,Enterprise,automation,8.0
79872,438,2024-05-20,Enterprise,integrations,6.0
79873,438,2024-05-20,Enterprise,api,9.0
79874,438,2024-05-27,Enterprise,dashboard,11.0
79875,438,2024-05-27,Enterprise,reports,6.0
79876,438,2024-05-27,Enterprise,automation,9.0
79877,438,2024-05-27,Enterprise,integrations,8.0
79878,438,2024-05-27,Enterprise,api,11.0
79879,438,2024-06-03,Enterprise,dashboard,7.0
79880,438,2024-06-03,Enterprise,reports,6.0
79881,438,2024-06-03,Enterprise,automation,15.0
79882,438,2024-06-03,Enterprise,integrations,9.0
79883,438,2024-06-03,Enterprise,api,14.0
79884,438,2024-06-10,Enterprise,dashboard,6.0
79885,438,2024-06-10,Enterprise,reports,9.0
79886,438,2024-06-10,Enterprise,automation,12.0
79887,438,2024-06-10,Enterprise,integrations,7.0
79888,438,2024-06-10,Enterprise,api,14.0
79889,438,2024-06-17,Enterprise,dashboard,10.0
79890,438,2024-06-17,Enterprise,reports,4.0
79891,438,2024-06-17,Enterprise,automation,9.0
79892,438,2024-06-17,Enterprise,integrations,8.0
79893,438,2024-06-17,Enterprise,api,12.0
79894,438,2024-06-24,Enterprise,dashboard,14.0
79895,438,2024-06-24,Enterprise,reports,11.0
79896,438,2024-06-24,Enterprise,automation,12.0
79897,438,2024-06-24,Enterprise,integrations,9.0
79898,438,2024-06-24,Enterprise,api,4.0
79899,438,2024-07-01,Enterprise,dashboard,5.0
79900,438,2024-07-01,Enterprise,reports,13.0
79901,438,2024-07-01,Enterprise,automation,4.0
79902,438,2024-07-01,Enterprise,integrations,12.0
79903,438,2024-07-01,Enterprise,api,9.0
79904,438,2024-07-08,Enterprise,dashboard,6.0
79905,438,2024-07-08,Enterprise,reports,9.0
79906,438,2024-07-08,Enterprise,automation,15.0
79907,438,2024-07-08,Enterprise,integrations,9.0
79908,438,2024-07-08,Enterprise,api,12.0
79909,438,2024-07-15,Enterprise,dashboard,14.0
79910,438,2024-07-15,Enterprise,reports,9.0
79911,438,2024-07-15,Enterprise,automation,11.0
79912,438,2024-07-15,Enterprise,integrations,9.0
79913,438,2024-07-15,Enterprise,api,9.0
79914,438,2024-07-22,Enterprise,dashboard,10.0
79915,438,2024-07-22,Enterprise,reports,12.0
79916,438,2024-07-22,Enterprise,automation,10.0
79917,438,2024-07-22,Enterprise,integrations,14.0
79918,438,2024-07-22,Enterprise,api,19.0
79919,438,2024-07-29,Enterprise,dashboard,6.0
79920,438,2024-07-29,Enterprise,reports,7.0
79921,438,2024-07-29,Enterprise,automation,11.0
79922,438,2024-07-29,Enterprise,integrations,11.0
79923,438,2024-07-29,Enterprise,api,12.0
79924,438,2024-08-05,Enterprise,dashboard,14.0
79925,438,2024-08-05,Enterprise,reports,11.0
79926,438,2024-08-05,Enterprise,automation,9.0
79927,438,2024-08-05,Enterprise,integrations,9.0
79928,438,2024-08-05,Enterprise,api,13.0
79929,438,2024-08-12,Enterprise,dashboard,9.0
79930,438,2024-08-12,Enterprise,reports,11.0
79931,438,2024-08-12,Enterprise,automation,12.0
79932,438,2024-08-12,Enterprise,integrations,8.0
79933,438,2024-08-12,Enterprise,api,9.0
79934,438,2024-08-19,Enterprise,dashboard,8.0
79935,438,2024-08-19,Enterprise,reports,14.0
79936,438,2024-08-19,Enterprise,automation,8.0
79937,438,2024-08-19,Enterprise,integrations,6.0
79938,438,2024-08-19,Enterprise,api,8.0
79939,438,2024-08-26,Enterprise,dashboard,14.0
79940,438,2024-08-26,Enterprise,reports,11.0
79941,438,2024-08-26,Enterprise,automation,12.0
79942,438,2024-08-26,Enterprise,integrations,7.0
79943,438,2024-08-26,Enterprise,api,3.0
79944,438,2024-09-02,Enterprise,dashboard,11.0
79945,438,2024-09-02,Enterprise,reports,12.0
79946,438,2024-09-02,Enterprise,automation,11.0
79947,438,2024-09-02,Enterprise,integrations,9.0
79948,438,2024-09-02,Enterprise,api,13.0
79949,438,2024-09-09,Enterprise,dashboard,15.0
79950,438,2024-09-09,Enterprise,reports,5.0
79951,438,2024-09-09,Enterprise,automation,3.0
79952,438,2024-09-09,Enterprise,integrations,15.0
79953,438,2024-09-09,Enterprise,api,8.0
79954,438,2024-09-16,Enterprise,dashboard,13.0
79955,438,2024-09-16,Enterprise,reports,8.0
79956,438,2024-09-16,Enterprise,automation,8.0
79957,438,2024-09-16,Enterprise,integrations,17.0
79958,438,2024-09-16,Enterprise,api,12.0
79959,438,2024-09-23,Enterprise,dashboard,10.0
79960,438,2024-09-23,Enterprise,reports,12.0
79961,438,2024-09-23,Enterprise,automation,6.0
79962,438,2024-09-23,Enterprise,integrations,12.0
79963,438,2024-09-23,Enterprise,api,13.0
79964,438,2024-09-30,Enterprise,dashboard,8.0
79965,438,2024-09-30,Enterprise,reports,11.0
79966,438,2024-09-30,Enterprise,automation,8.0
79967,438,2024-09-30,Enterprise,integrations,13.0
79968,438,2024-09-30,Enterprise,api,10.0
79969,438,2024-10-07,Enterprise,dashboard,5.0
79970,438,2024-10-07,Enterprise,reports,7.0
79971,438,2024-10-07,Enterprise,automation,10.0
79972,438,2024-10-07,Enterprise,integrations,9.0
79973,438,2024-10-07,Enterprise,api,10.0
79974,438,2024-10-14,Enterprise,dashboard,14.0
79975,438,2024-10-14,Enterprise,reports,7.0
79976,438,2024-10-14,Enterprise,automation,7.0
79977,438,2024-10-14,Enterprise,integrations,13.0
79978,438,2024-10-14,Enterprise,api,2.0
79979,438,2024-10-21,Enterprise,dashboard,9.0
79980,438,2024-10-21,Enterprise,reports,10.0
79981,438,2024-10-21,Enterprise,automation,12.0
79982,438,2024-10-21,Enterprise,integrations,16.0
79983,438,2024-10-21,Enterprise,api,7.0
79984,438,2024-10-28,Enterprise,dashboard,5.0
79985,438,2024-10-28,Enterprise,reports,10.0
79986,438,2024-10-28,Enterprise,automation,0.0
79987,438,2024-10-28,Enterprise,integrations,11.0
79988,438,2024-10-28,Enterprise,api,7.0
79989,438,2024-11-04,Enterprise,dashboard,10.0
79990,438,2024-11-04,Enterprise,reports,12.0
79991,438,2024-11-04,Enterprise,automation,12.0
79992,438,2024-11-04,Enterprise,integrations,9.0
79993,438,2024-11-04,Enterprise,api,12.0
79994,438,2024-11-11,Enterprise,dashboard,16.0
79995,438,2024-11-11,Enterprise,reports,12.0
79996,438,2024-11-11,Enterprise,automation,14.0
79997,438,2024-11-11,Enterprise,integrations,8.0
79998,438,2024-11-11,Enterprise,api,7.0
79999,438,2024-11-18,Enterprise,dashboard,7.0
80000,438,2024-11-18,Enterprise,reports,14.0
80001,438,2024-11-18,Enterprise,automation,5.0
80002,438,2024-11-18,Enterprise,integrations,10.0
80003,438,2024-11-18,Enterprise,api,11.0
80004,438,2024-11-25,Enterprise,dashboard,7.0
80005,438,2024-11-25,Enterprise,reports,5.0
80006,438,2024-11-25,Enterprise,automation,7.0
80007,438,2024-11-25,Enterprise,integrations,16.0
80008,438,2024-11-25,Enterprise,api,13.0
80009,438,2024-12-02,Enterprise,dashboard,6.0
80010,438,2024-12-02,Enterprise,reports,11.0
80011,438,2024-12-02,Enterprise,automation,12.0
80012,438,2024-12-02,Enterprise,integrations,11.0
80013,438,2024-12-02,Enterprise,api,10.0
80014,438,2024-12-09,Enterprise,dashboard,8.0
80015,438,2024-12-09,Enterprise,reports,12.0
80016,438,2024-12-09,Enterprise,automation,7.0
80017,438,2024-12-09,Enterprise,integrations,12.0
80018,438,2024-12-09,Enterprise,api,16.0
80019,438,2024-12-16,Enterprise,dashboard,8.0
80020,438,2024-12-16,Enterprise,reports,5.0
80021,438,2024-12-16,Enterprise,automation,12.0
80022,438,2024-12-16,Enterprise,integrations,7.0
80023,438,2024-12-16,Enterprise,api,13.0
80024,438,2024-12-23,Enterprise,dashboard,8.0
80025,438,2024-12-23,Enterprise,reports,8.0
80026,438,2024-12-23,Enterprise,automation,10.0
80027,438,2024-12-23,Enterprise,integrations,6.0
80028,438,2024-12-23,Enterprise,api,12.0
80029,439,2024-01-01,Business,dashboard,11.0
80030,439,2024-01-01,Business,reports,10.0
80031,439,2024-01-01,Business,automation,10.0
80032,439,2024-01-01,Business,integrations,4.0
80033,439,2024-01-08,Business,dashboard,17.0
80034,439,2024-01-08,Business,reports,7.0
80035,439,2024-01-08,Business,automation,11.0
80036,439,2024-01-08,Business,integrations,14.0
80037,439,2024-01-15,Business,dashboard,12.0
80038,439,2024-01-15,Business,reports,9.0
80039,439,2024-01-15,Business,automation,10.0
80040,439,2024-01-15,Business,integrations,8.0
80041,439,2024-01-22,Business,dashboard,11.0
80042,439,2024-01-22,Business,reports,7.0
80043,439,2024-01-22,Business,automation,9.0
80044,439,2024-01-22,Business,integrations,12.0
80045,439,2024-01-29,Business,dashboard,10.0
